datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,days,hours,hoursS,humidityS,spring,summer,fall,winter,better,good,bad,worse
2011-01-30 05:00:00,1,0,0,1,5.74,10.605,86,0,715,5,25.00,7396.00,1,0,0,0,1,0,0,0
2011-01-30 07:00:00,1,0,0,1,5.74,10.605,86,0,716,7,49.00,7396.00,1,0,0,0,1,0,0,0
2011-01-30 08:00:00,1,0,0,2,5.74,10.605,86,0,717,8,64.00,7396.00,1,0,0,0,0,1,0,0
2011-01-30 09:00:00,1,0,0,2,6.56,11.365,80,0,718,9,81.00,6400.00,1,0,0,0,0,1,0,0
2011-01-30 10:00:00,1,0,0,2,7.38,12.12,80,0,719,10,100.00,6400.00,1,0,0,0,0,1,0,0
2011-01-30 11:00:00,1,0,0,1,9.02,13.635,75,0,720,11,121.00,5625.00,1,0,0,0,1,0,0,0
2011-01-30 12:00:00,1,0,0,1,12.3,15.91,52,7.0015,721,12,144.00,2704.00,1,0,0,0,1,0,0,0
2011-01-30 13:00:00,1,0,0,1,11.48,14.395,61,7.0015,722,13,169.00,3721.00,1,0,0,0,1,0,0,0
2011-01-30 14:00:00,1,0,0,1,11.48,15.15,61,6.0032,723,14,196.00,3721.00,1,0,0,0,1,0,0,0
2011-01-30 15:00:00,1,0,0,1,12.3,16.665,56,0,724,15,225.00,3136.00,1,0,0,0,1,0,0,0
2011-01-30 16:00:00,1,0,0,1,12.3,16.665,56,0,725,16,256.00,3136.00,1,0,0,0,1,0,0,0
2011-01-30 17:00:00,1,0,0,1,12.3,14.395,56,12.998,726,17,289.00,3136.00,1,0,0,0,1,0,0,0
2011-01-30 18:00:00,1,0,0,1,10.66,12.88,65,11.0014,727,18,324.00,4225.00,1,0,0,0,1,0,0,0
2011-01-30 19:00:00,1,0,0,1,10.66,12.88,65,12.998,728,19,361.00,4225.00,1,0,0,0,1,0,0,0
2011-01-30 20:00:00,1,0,0,2,10.66,13.635,65,7.0015,729,20,400.00,4225.00,1,0,0,0,0,1,0,0
2011-01-30 21:00:00,1,0,0,2,9.84,12.12,70,11.0014,730,21,441.00,4900.00,1,0,0,0,0,1,0,0
2011-01-30 22:00:00,1,0,0,2,9.84,11.365,70,12.998,731,22,484.00,4900.00,1,0,0,0,0,1,0,0
2011-01-30 23:00:00,1,0,0,2,9.84,10.605,65,19.0012,732,23,529.00,4225.00,1,0,0,0,0,1,0,0
2011-01-31 00:00:00,1,0,1,2,9.84,11.365,65,15.0013,733,0,0.00,4225.00,1,0,0,0,0,1,0,0
2011-01-31 01:00:00,1,0,1,1,9.02,10.605,64,16.9979,734,1,1.00,4096.00,1,0,0,0,1,0,0,0
2011-01-31 02:00:00,1,0,1,1,9.02,11.365,64,12.998,735,2,4.00,4096.00,1,0,0,0,1,0,0,0
2011-01-31 03:00:00,1,0,1,1,9.02,11.365,64,12.998,736,3,9.00,4096.00,1,0,0,0,1,0,0,0
2011-01-31 04:00:00,1,0,1,1,8.2,9.85,59,15.0013,737,4,16.00,3481.00,1,0,0,0,1,0,0,0
2011-01-31 05:00:00,1,0,1,1,7.38,8.335,64,19.0012,738,5,25.00,4096.00,1,0,0,0,1,0,0,0
2011-01-31 06:00:00,1,0,1,1,6.56,6.82,69,22.0028,739,6,36.00,4761.00,1,0,0,0,1,0,0,0
2011-01-31 07:00:00,1,0,1,2,6.56,6.82,64,19.0012,740,7,49.00,4096.00,1,0,0,0,0,1,0,0
2011-01-31 08:00:00,1,0,1,2,6.56,6.82,59,19.0012,741,8,64.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 09:00:00,1,0,1,2,6.56,6.82,59,19.9995,742,9,81.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 10:00:00,1,0,1,2,6.56,7.575,59,12.998,743,10,100.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 11:00:00,1,0,1,2,6.56,7.575,59,12.998,744,11,121.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 12:00:00,1,0,1,2,7.38,10.605,55,7.0015,745,12,144.00,3025.00,1,0,0,0,0,1,0,0
2011-01-31 13:00:00,1,0,1,2,6.56,11.365,59,0,746,13,169.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 14:00:00,1,0,1,2,7.38,9.85,55,8.9981,747,14,196.00,3025.00,1,0,0,0,0,1,0,0
2011-01-31 15:00:00,1,0,1,2,6.56,9.09,59,8.9981,748,15,225.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 16:00:00,1,0,1,2,6.56,9.09,56,12.998,749,16,256.00,3136.00,1,0,0,0,0,1,0,0
2011-01-31 17:00:00,1,0,1,2,6.56,7.575,59,12.998,750,17,289.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 18:00:00,1,0,1,2,6.56,7.575,55,15.0013,751,18,324.00,3025.00,1,0,0,0,0,1,0,0
2011-01-31 19:00:00,1,0,1,1,12.3,15.91,61,7.0015,752,19,361.00,3721.00,1,0,0,0,1,0,0,0
2011-01-31 20:00:00,1,0,1,3,6.56,8.335,59,11.0014,753,20,400.00,3481.00,1,0,0,0,0,0,1,0
2011-01-31 21:00:00,1,0,1,3,6.56,9.85,59,6.0032,754,21,441.00,3481.00,1,0,0,0,0,0,1,0
2011-01-31 22:00:00,1,0,1,2,6.56,9.09,59,7.0015,755,22,484.00,3481.00,1,0,0,0,0,1,0,0
2011-01-31 23:00:00,1,0,1,2,6.56,9.85,64,6.0032,756,23,529.00,4096.00,1,0,0,0,0,1,0,0
2011-02-20 00:00:00,1,0,0,1,10.66,10.605,35,30.0026,757,0,0.00,1225.00,1,0,0,0,1,0,0,0
2011-02-20 01:00:00,1,0,0,1,9.84,9.85,41,31.0009,758,1,1.00,1681.00,1,0,0,0,1,0,0,0
2011-02-20 02:00:00,1,0,0,1,9.84,9.85,41,36.9974,759,2,4.00,1681.00,1,0,0,0,1,0,0,0
2011-02-20 03:00:00,1,0,0,1,9.02,9.09,44,36.9974,760,3,9.00,1936.00,1,0,0,0,1,0,0,0
2011-02-20 04:00:00,1,0,0,1,9.02,9.09,44,36.9974,761,4,16.00,1936.00,1,0,0,0,1,0,0,0
2011-02-20 06:00:00,1,0,0,1,8.2,9.09,47,19.9995,762,6,36.00,2209.00,1,0,0,0,1,0,0,0
2011-02-20 07:00:00,1,0,0,1,7.38,8.335,51,16.9979,763,7,49.00,2601.00,1,0,0,0,1,0,0,0
2011-02-20 08:00:00,1,0,0,1,8.2,11.365,51,7.0015,764,8,64.00,2601.00,1,0,0,0,1,0,0,0
2011-02-20 09:00:00,1,0,0,1,9.02,10.605,47,19.0012,765,9,81.00,2209.00,1,0,0,0,1,0,0,0
2011-02-20 10:00:00,1,0,0,2,10.66,12.88,41,12.998,766,10,100.00,1681.00,1,0,0,0,0,1,0,0
2011-02-20 11:00:00,1,0,0,2,12.3,15.15,33,11.0014,767,11,121.00,1089.00,1,0,0,0,0,1,0,0
2011-02-20 12:00:00,1,0,0,1,12.3,15.91,33,7.0015,768,12,144.00,1089.00,1,0,0,0,1,0,0,0
2011-02-20 13:00:00,1,0,0,1,13.94,16.665,29,0,769,13,169.00,841.00,1,0,0,0,1,0,0,0
2011-02-20 14:00:00,1,0,0,1,14.76,17.425,27,11.0014,770,14,196.00,729.00,1,0,0,0,1,0,0,0
2011-02-20 15:00:00,1,0,0,1,14.76,18.18,27,6.0032,771,15,225.00,729.00,1,0,0,0,1,0,0,0
2011-02-20 16:00:00,1,0,0,1,14.76,18.18,29,6.0032,772,16,256.00,841.00,1,0,0,0,1,0,0,0
2011-02-20 17:00:00,1,0,0,1,13.94,17.425,33,11.0014,773,17,289.00,1089.00,1,0,0,0,1,0,0,0
2011-02-20 18:00:00,1,0,0,2,13.94,16.665,36,8.9981,774,18,324.00,1296.00,1,0,0,0,0,1,0,0
2011-02-20 19:00:00,1,0,0,2,13.94,16.665,36,8.9981,775,19,361.00,1296.00,1,0,0,0,0,1,0,0
2011-02-20 20:00:00,1,0,0,2,13.94,18.18,42,0,776,20,400.00,1764.00,1,0,0,0,0,1,0,0
2011-02-20 21:00:00,1,0,0,2,13.12,17.425,53,0,777,21,441.00,2809.00,1,0,0,0,0,1,0,0
2011-02-20 22:00:00,1,0,0,2,13.12,15.15,57,15.0013,778,22,484.00,3249.00,1,0,0,0,0,1,0,0
2011-02-20 23:00:00,1,0,0,2,12.3,15.15,61,11.0014,779,23,529.00,3721.00,1,0,0,0,0,1,0,0
2011-02-21 00:00:00,1,1,0,2,13.94,15.15,42,22.0028,780,0,0.00,1764.00,1,0,0,0,0,1,0,0
2011-02-21 01:00:00,1,1,0,2,13.94,15.15,42,22.0028,781,1,1.00,1764.00,1,0,0,0,0,1,0,0
2011-02-21 02:00:00,1,1,0,2,13.94,15.15,42,22.0028,782,2,4.00,1764.00,1,0,0,0,0,1,0,0
2011-02-21 03:00:00,1,1,0,2,13.94,15.15,42,19.9995,783,3,9.00,1764.00,1,0,0,0,0,1,0,0
2011-02-21 04:00:00,1,1,0,1,13.12,15.91,45,11.0014,784,4,16.00,2025.00,1,0,0,0,1,0,0,0
2011-02-21 05:00:00,1,1,0,2,13.94,18.18,36,0,785,5,25.00,1296.00,1,0,0,0,0,1,0,0
2011-02-21 06:00:00,1,1,0,2,17.22,21.21,26,19.9995,786,6,36.00,676.00,1,0,0,0,0,1,0,0
2011-02-21 07:00:00,1,1,0,2,17.22,21.21,26,19.0012,787,7,49.00,676.00,1,0,0,0,0,1,0,0
2011-02-21 08:00:00,1,1,0,2,13.12,15.15,57,19.9995,788,8,64.00,3249.00,1,0,0,0,0,1,0,0
2011-02-21 09:00:00,1,1,0,2,13.12,15.15,57,19.0012,789,9,81.00,3249.00,1,0,0,0,0,1,0,0
2011-02-21 10:00:00,1,1,0,2,13.12,15.15,57,16.9979,790,10,100.00,3249.00,1,0,0,0,0,1,0,0
2011-02-21 11:00:00,1,1,0,2,13.12,16.665,57,7.0015,791,11,121.00,3249.00,1,0,0,0,0,1,0,0
2011-02-21 12:00:00,1,1,0,2,13.12,15.91,66,12.998,792,12,144.00,4356.00,1,0,0,0,0,1,0,0
2011-02-21 13:00:00,1,1,0,3,12.3,13.635,81,22.0028,793,13,169.00,6561.00,1,0,0,0,0,0,1,0
2011-02-21 14:00:00,1,1,0,2,13.12,15.15,76,16.9979,794,14,196.00,5776.00,1,0,0,0,0,1,0,0
2011-02-21 15:00:00,1,1,0,2,12.3,13.635,70,30.0026,795,15,225.00,4900.00,1,0,0,0,0,1,0,0
2011-02-21 16:00:00,1,1,0,3,11.48,12.12,75,27.9993,796,16,256.00,5625.00,1,0,0,0,0,0,1,0
2011-02-21 17:00:00,1,1,0,2,11.48,12.88,75,26.0027,797,17,289.00,5625.00,1,0,0,0,0,1,0,0
2011-02-21 18:00:00,1,1,0,2,9.84,10.605,87,23.9994,798,18,324.00,7569.00,1,0,0,0,0,1,0,0
2011-02-21 19:00:00,1,1,0,2,9.84,10.605,87,23.9994,799,19,361.00,7569.00,1,0,0,0,0,1,0,0
2011-02-21 20:00:00,1,1,0,3,9.84,10.605,81,26.0027,800,20,400.00,6561.00,1,0,0,0,0,0,1,0
2011-02-21 21:00:00,1,1,0,3,9.02,9.85,75,30.0026,801,21,441.00,5625.00,1,0,0,0,0,0,1,0
2011-02-21 22:00:00,1,1,0,3,8.2,8.335,75,27.9993,802,22,484.00,5625.00,1,0,0,0,0,0,1,0
2011-02-21 23:00:00,1,1,0,3,8.2,8.335,75,27.9993,803,23,529.00,5625.00,1,0,0,0,0,0,1,0
2011-02-22 06:00:00,1,0,1,2,4.92,6.06,80,19.0012,804,6,36.00,6400.00,1,0,0,0,0,1,0,0
2011-02-22 07:00:00,1,0,1,2,4.92,6.06,80,19.0012,805,7,49.00,6400.00,1,0,0,0,0,1,0,0
2011-02-22 08:00:00,1,0,1,2,4.92,6.06,80,16.9979,806,8,64.00,6400.00,1,0,0,0,0,1,0,0
2011-02-22 09:00:00,1,0,1,2,5.74,6.06,74,16.9979,807,9,81.00,5476.00,1,0,0,0,0,1,0,0
2011-02-22 10:00:00,1,0,1,1,6.56,9.09,69,0,808,10,100.00,4761.00,1,0,0,0,1,0,0,0
2011-02-22 11:00:00,1,0,1,1,6.56,11.365,64,0,809,11,121.00,4096.00,1,0,0,0,1,0,0,0
2011-02-22 12:00:00,1,0,1,1,8.2,11.365,59,7.0015,810,12,144.00,3481.00,1,0,0,0,1,0,0,0
2011-02-22 13:00:00,1,0,1,1,9.02,11.365,55,11.0014,811,13,169.00,3025.00,1,0,0,0,1,0,0,0
2011-02-22 14:00:00,1,0,1,1,9.02,11.365,55,12.998,812,14,196.00,3025.00,1,0,0,0,1,0,0,0
2011-02-22 15:00:00,1,0,1,1,9.84,11.365,48,12.998,813,15,225.00,2304.00,1,0,0,0,1,0,0,0
2011-02-22 16:00:00,1,0,1,1,9.02,11.365,51,11.0014,814,16,256.00,2601.00,1,0,0,0,1,0,0,0
2011-02-22 17:00:00,1,0,1,1,9.02,10.605,51,15.0013,815,17,289.00,2601.00,1,0,0,0,1,0,0,0
2011-02-22 18:00:00,1,0,1,1,9.02,11.365,47,8.9981,816,18,324.00,2209.00,1,0,0,0,1,0,0,0
2011-02-22 19:00:00,1,0,1,1,8.2,9.09,47,19.0012,817,19,361.00,2209.00,1,0,0,0,1,0,0,0
2011-02-22 20:00:00,1,0,1,1,8.2,9.85,47,15.0013,818,20,400.00,2209.00,1,0,0,0,1,0,0,0
2011-02-22 21:00:00,1,0,1,1,8.2,9.85,47,16.9979,819,21,441.00,2209.00,1,0,0,0,1,0,0,0
2011-02-22 22:00:00,1,0,1,1,6.56,7.575,43,16.9979,820,22,484.00,1849.00,1,0,0,0,1,0,0,0
2011-02-22 23:00:00,1,0,1,1,6.56,7.575,43,16.9979,821,23,529.00,1849.00,1,0,0,0,1,0,0,0
2011-02-23 00:00:00,1,0,1,1,5.74,6.82,50,12.998,822,0,0.00,2500.00,1,0,0,0,1,0,0,0
2011-02-23 01:00:00,1,0,1,1,5.74,7.575,46,11.0014,823,1,1.00,2116.00,1,0,0,0,1,0,0,0
2011-02-23 02:00:00,1,0,1,1,4.92,7.575,50,8.9981,824,2,4.00,2500.00,1,0,0,0,1,0,0,0
2011-02-23 03:00:00,1,0,1,1,4.92,6.82,50,11.0014,825,3,9.00,2500.00,1,0,0,0,1,0,0,0
2011-02-23 05:00:00,1,0,1,1,4.92,7.575,50,7.0015,826,5,25.00,2500.00,1,0,0,0,1,0,0,0
2011-02-23 06:00:00,1,0,1,1,4.92,7.575,50,7.0015,827,6,36.00,2500.00,1,0,0,0,1,0,0,0
2011-02-23 07:00:00,1,0,1,1,4.92,7.575,54,8.9981,828,7,49.00,2916.00,1,0,0,0,1,0,0,0
2011-02-23 08:00:00,1,0,1,1,5.74,7.575,54,11.0014,829,8,64.00,2916.00,1,0,0,0,1,0,0,0
2011-02-23 09:00:00,1,0,1,1,7.38,10.605,51,6.0032,830,9,81.00,2601.00,1,0,0,0,1,0,0,0
2011-02-23 10:00:00,1,0,1,1,8.2,12.88,40,0,831,10,100.00,1600.00,1,0,0,0,1,0,0,0
2011-02-23 11:00:00,1,0,1,1,9.84,12.88,41,7.0015,832,11,121.00,1681.00,1,0,0,0,1,0,0,0
2011-02-23 12:00:00,1,0,1,1,10.66,14.395,35,6.0032,833,12,144.00,1225.00,1,0,0,0,1,0,0,0
2011-02-23 13:00:00,1,0,1,1,12.3,15.91,28,6.0032,834,13,169.00,784.00,1,0,0,0,1,0,0,0
2011-02-23 14:00:00,1,0,1,1,13.12,16.665,29,7.0015,835,14,196.00,841.00,1,0,0,0,1,0,0,0
2011-02-23 15:00:00,1,0,1,1,13.94,17.425,25,6.0032,836,15,225.00,625.00,1,0,0,0,1,0,0,0
2011-02-23 16:00:00,1,0,1,1,13.94,18.18,25,0,837,16,256.00,625.00,1,0,0,0,1,0,0,0
2011-02-23 17:00:00,1,0,1,1,13.94,17.425,25,6.0032,838,17,289.00,625.00,1,0,0,0,1,0,0,0
2011-02-23 18:00:00,1,0,1,1,13.12,16.665,26,6.0032,839,18,324.00,676.00,1,0,0,0,1,0,0,0
2011-02-23 19:00:00,1,0,1,1,12.3,16.665,33,0,840,19,361.00,1089.00,1,0,0,0,1,0,0,0
2011-02-23 20:00:00,1,0,1,1,9.84,12.12,60,11.0014,841,20,400.00,3600.00,1,0,0,0,1,0,0,0
2011-02-23 21:00:00,1,0,1,1,9.84,14.395,48,0,842,21,441.00,2304.00,1,0,0,0,1,0,0,0
2011-02-23 22:00:00,1,0,1,1,9.84,14.395,48,0,843,22,484.00,2304.00,1,0,0,0,1,0,0,0
2011-02-23 23:00:00,1,0,1,1,9.02,12.88,55,6.0032,844,23,529.00,3025.00,1,0,0,0,1,0,0,0
2011-02-24 00:00:00,1,0,1,1,9.02,12.88,55,6.0032,845,0,0.00,3025.00,1,0,0,0,1,0,0,0
2011-02-24 01:00:00,1,0,1,1,9.02,12.88,60,6.0032,846,1,1.00,3600.00,1,0,0,0,1,0,0,0
2011-02-24 02:00:00,1,0,1,1,8.2,11.365,64,6.0032,847,2,4.00,4096.00,1,0,0,0,1,0,0,0
2011-02-24 03:00:00,1,0,1,1,8.2,10.605,64,8.9981,848,3,9.00,4096.00,1,0,0,0,1,0,0,0
2011-02-24 05:00:00,1,0,1,1,8.2,10.605,69,8.9981,849,5,25.00,4761.00,1,0,0,0,1,0,0,0
2011-02-24 06:00:00,1,0,1,1,8.2,9.85,69,12.998,850,6,36.00,4761.00,1,0,0,0,1,0,0,0
2011-02-24 07:00:00,1,0,1,1,8.2,9.85,72,12.998,851,7,49.00,5184.00,1,0,0,0,1,0,0,0
2011-02-24 08:00:00,1,0,1,1,9.84,11.365,70,15.0013,852,8,64.00,4900.00,1,0,0,0,1,0,0,0
2011-02-24 09:00:00,1,0,1,2,9.84,10.605,75,19.9995,853,9,81.00,5625.00,1,0,0,0,0,1,0,0
2011-02-24 10:00:00,1,0,1,2,10.66,12.12,70,19.0012,854,10,100.00,4900.00,1,0,0,0,0,1,0,0
2011-02-24 11:00:00,1,0,1,2,13.12,14.395,57,26.0027,855,11,121.00,3249.00,1,0,0,0,0,1,0,0
2011-02-24 12:00:00,1,0,1,2,14.76,16.665,53,23.9994,856,12,144.00,2809.00,1,0,0,0,0,1,0,0
2011-02-24 13:00:00,1,0,1,2,15.58,19.695,54,19.9995,857,13,169.00,2916.00,1,0,0,0,0,1,0,0
2011-02-24 14:00:00,1,0,1,2,16.4,20.455,50,19.9995,858,14,196.00,2500.00,1,0,0,0,0,1,0,0
2011-02-24 15:00:00,1,0,1,3,16.4,20.455,54,26.0027,859,15,225.00,2916.00,1,0,0,0,0,0,1,0
2011-02-24 16:00:00,1,0,1,3,15.58,19.695,62,19.0012,860,16,256.00,3844.00,1,0,0,0,0,0,1,0
2011-02-24 17:00:00,1,0,1,3,14.76,17.425,66,12.998,861,17,289.00,4356.00,1,0,0,0,0,0,1,0
2011-02-24 18:00:00,1,0,1,2,13.94,15.15,87,22.0028,862,18,324.00,7569.00,1,0,0,0,0,1,0,0
2011-02-24 19:00:00,1,0,1,3,13.94,15.15,93,19.9995,863,19,361.00,8649.00,1,0,0,0,0,0,1,0
2011-02-24 20:00:00,1,0,1,2,13.94,15.15,93,23.9994,864,20,400.00,8649.00,1,0,0,0,0,1,0,0
2011-02-24 21:00:00,1,0,1,2,13.94,15.15,87,22.0028,865,21,441.00,7569.00,1,0,0,0,0,1,0,0
2011-02-24 22:00:00,1,0,1,3,13.94,15.91,87,19.0012,866,22,484.00,7569.00,1,0,0,0,0,0,1,0
2011-02-24 23:00:00,1,0,1,2,13.12,15.15,93,15.0013,867,23,529.00,8649.00,1,0,0,0,0,1,0,0
2011-02-25 00:00:00,1,0,1,3,13.12,17.425,93,0,868,0,0.00,8649.00,1,0,0,0,0,0,1,0
2011-02-25 01:00:00,1,0,1,2,13.12,17.425,100,0,869,1,1.00,10000.00,1,0,0,0,0,1,0,0
2011-02-25 02:00:00,1,0,1,2,13.12,17.425,100,0,870,2,4.00,10000.00,1,0,0,0,0,1,0,0
2011-02-25 03:00:00,1,0,1,2,13.12,16.665,93,7.0015,871,3,9.00,8649.00,1,0,0,0,0,1,0,0
2011-02-25 05:00:00,1,0,1,2,13.12,16.665,93,7.0015,872,5,25.00,8649.00,1,0,0,0,0,1,0,0
2011-02-25 06:00:00,1,0,1,3,13.94,17.425,93,6.0032,873,6,36.00,8649.00,1,0,0,0,0,0,1,0
2011-02-25 07:00:00,1,0,1,3,13.94,16.665,100,8.9981,874,7,49.00,10000.00,1,0,0,0,0,0,1,0
2011-02-25 08:00:00,1,0,1,3,14.76,17.425,93,8.9981,875,8,64.00,8649.00,1,0,0,0,0,0,1,0
2011-02-25 09:00:00,1,0,1,3,13.94,15.15,93,23.9994,876,9,81.00,8649.00,1,0,0,0,0,0,1,0
2011-02-25 10:00:00,1,0,1,3,17.22,21.21,94,22.0028,877,10,100.00,8836.00,1,0,0,0,0,0,1,0
2011-02-25 11:00:00,1,0,1,1,21.32,25,77,30.0026,878,11,121.00,5929.00,1,0,0,0,1,0,0,0
2011-02-25 12:00:00,1,0,1,3,22.14,25.76,60,31.0009,879,12,144.00,3600.00,1,0,0,0,0,0,1,0
2011-02-25 13:00:00,1,0,1,3,22.14,25.76,60,31.0009,880,13,169.00,3600.00,1,0,0,0,0,0,1,0
2011-02-25 14:00:00,1,0,1,3,22.96,26.515,56,40.9973,881,14,196.00,3136.00,1,0,0,0,0,0,1,0
2011-02-25 15:00:00,1,0,1,1,18.86,22.725,41,54.002,882,15,225.00,1681.00,1,0,0,0,1,0,0,0
2011-02-25 16:00:00,1,0,1,1,13.12,14.395,49,31.0009,883,16,256.00,2401.00,1,0,0,0,1,0,0,0
2011-02-25 17:00:00,1,0,1,1,13.12,13.635,49,50.0021,884,17,289.00,2401.00,1,0,0,0,1,0,0,0
2011-02-25 18:00:00,1,0,1,1,13.12,14.395,49,32.9975,885,18,324.00,2401.00,1,0,0,0,1,0,0,0
2011-02-25 19:00:00,1,0,1,1,12.3,13.635,52,30.0026,886,19,361.00,2704.00,1,0,0,0,1,0,0,0
2011-02-25 20:00:00,1,0,1,1,12.3,12.88,49,40.9973,887,20,400.00,2401.00,1,0,0,0,1,0,0,0
2011-02-25 21:00:00,1,0,1,1,11.48,12.88,48,26.0027,888,21,441.00,2304.00,1,0,0,0,1,0,0,0
2011-02-25 22:00:00,1,0,1,1,10.66,10.605,48,30.0026,889,22,484.00,2304.00,1,0,0,0,1,0,0,0
2011-02-25 23:00:00,1,0,1,1,10.66,11.365,48,22.0028,890,23,529.00,2304.00,1,0,0,0,1,0,0,0
2011-02-26 00:00:00,1,0,0,1,9.84,11.365,52,12.998,891,0,0.00,2704.00,1,0,0,0,1,0,0,0
2011-02-26 01:00:00,1,0,0,1,9.84,10.605,52,19.9995,892,1,1.00,2704.00,1,0,0,0,1,0,0,0
2011-02-26 02:00:00,1,0,0,1,9.02,9.85,60,23.9994,893,2,4.00,3600.00,1,0,0,0,1,0,0,0
2011-02-26 03:00:00,1,0,0,1,9.02,11.365,55,8.9981,894,3,9.00,3025.00,1,0,0,0,1,0,0,0
2011-02-26 04:00:00,1,0,0,2,9.02,12.88,60,6.0032,895,4,16.00,3600.00,1,0,0,0,0,1,0,0
2011-02-26 05:00:00,1,0,0,2,9.02,12.12,64,7.0015,896,5,25.00,4096.00,1,0,0,0,0,1,0,0
2011-02-26 06:00:00,1,0,0,1,9.02,13.635,60,0,897,6,36.00,3600.00,1,0,0,0,1,0,0,0
2011-02-26 07:00:00,1,0,0,1,9.02,12.88,60,6.0032,898,7,49.00,3600.00,1,0,0,0,1,0,0,0
2011-02-26 08:00:00,1,0,0,2,9.84,14.395,60,0,899,8,64.00,3600.00,1,0,0,0,0,1,0,0
2011-02-26 09:00:00,1,0,0,2,10.66,12.88,56,11.0014,900,9,81.00,3136.00,1,0,0,0,0,1,0,0
2011-02-26 10:00:00,1,0,0,2,12.3,15.15,49,8.9981,901,10,100.00,2401.00,1,0,0,0,0,1,0,0
2011-02-26 11:00:00,1,0,0,1,12.3,16.665,45,0,902,11,121.00,2025.00,1,0,0,0,1,0,0,0
2011-02-26 12:00:00,1,0,0,2,13.12,15.91,45,11.0014,903,12,144.00,2025.00,1,0,0,0,0,1,0,0
2011-02-26 13:00:00,1,0,0,2,13.94,15.91,42,16.9979,904,13,169.00,1764.00,1,0,0,0,0,1,0,0
2011-02-26 14:00:00,1,0,0,2,13.94,15.15,36,22.0028,905,14,196.00,1296.00,1,0,0,0,0,1,0,0
2011-02-26 15:00:00,1,0,0,2,14.76,16.665,40,19.0012,906,15,225.00,1600.00,1,0,0,0,0,1,0,0
2011-02-26 16:00:00,1,0,0,1,14.76,16.665,46,19.0012,907,16,256.00,2116.00,1,0,0,0,1,0,0,0
2011-02-26 17:00:00,1,0,0,1,14.76,17.425,43,15.0013,908,17,289.00,1849.00,1,0,0,0,1,0,0,0
2011-02-26 18:00:00,1,0,0,1,13.94,16.665,46,12.998,909,18,324.00,2116.00,1,0,0,0,1,0,0,0
2011-02-26 19:00:00,1,0,0,1,13.12,15.15,49,16.9979,910,19,361.00,2401.00,1,0,0,0,1,0,0,0
2011-02-26 20:00:00,1,0,0,1,12.3,15.15,56,11.0014,911,20,400.00,3136.00,1,0,0,0,1,0,0,0
2011-02-26 21:00:00,1,0,0,1,11.48,13.635,65,16.9979,912,21,441.00,4225.00,1,0,0,0,1,0,0,0
2011-02-26 22:00:00,1,0,0,1,11.48,13.635,75,15.0013,913,22,484.00,5625.00,1,0,0,0,1,0,0,0
2011-02-26 23:00:00,1,0,0,1,11.48,12.88,75,19.0012,914,23,529.00,5625.00,1,0,0,0,1,0,0,0
2011-02-27 00:00:00,1,0,0,1,10.66,12.12,87,19.0012,915,0,0.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 01:00:00,1,0,0,1,10.66,12.88,87,12.998,916,1,1.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 02:00:00,1,0,0,1,10.66,13.635,87,8.9981,917,2,4.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 03:00:00,1,0,0,1,10.66,14.395,87,6.0032,918,3,9.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 04:00:00,1,0,0,1,9.84,12.12,87,8.9981,919,4,16.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 06:00:00,1,0,0,1,9.84,14.395,87,0,920,6,36.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 07:00:00,1,0,0,1,9.84,12.12,87,8.9981,921,7,49.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 08:00:00,1,0,0,1,10.66,15.15,87,0,922,8,64.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 09:00:00,1,0,0,1,11.48,15.15,87,6.0032,923,9,81.00,7569.00,1,0,0,0,1,0,0,0
2011-02-27 10:00:00,1,0,0,1,12.3,15.15,81,11.0014,924,10,100.00,6561.00,1,0,0,0,1,0,0,0
2011-02-27 11:00:00,1,0,0,1,14.76,17.425,62,8.9981,925,11,121.00,3844.00,1,0,0,0,1,0,0,0
2011-02-27 12:00:00,1,0,0,1,16.4,20.455,54,6.0032,926,12,144.00,2916.00,1,0,0,0,1,0,0,0
2011-02-27 13:00:00,1,0,0,1,17.22,21.21,47,0,927,13,169.00,2209.00,1,0,0,0,1,0,0,0
2011-02-27 14:00:00,1,0,0,1,18.04,21.97,47,6.0032,928,14,196.00,2209.00,1,0,0,0,1,0,0,0
2011-02-27 15:00:00,1,0,0,1,18.86,22.725,44,8.9981,929,15,225.00,1936.00,1,0,0,0,1,0,0,0
2011-02-27 16:00:00,1,0,0,1,19.68,23.485,44,11.0014,930,16,256.00,1936.00,1,0,0,0,1,0,0,0
